,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
352,세렌 웹툰 스케치업 #4 부촌 주택가,"50,445,000",5044,"500,000",504명
353,"""19세기의 낭만을 그대로, 특별한 레이스 양산.""","88,695,000",5039,"500,000",841명
354,세렌 웹툰 스케치업 #6 신축주택가&아파트촌,"50,371,000",5037,"500,000",514명
355,"코딩의 문턱을 낮추다, <코딩으로 지구정복>","50,160,331",5016,"500,000","1,335명"
356,애니메이션 적용된 로판 마법 장신구 세트(클튜전용),"24,960,000",4992,"500,000",467명
357,"우리가 사랑하는 물의 순간, <아카이브 오브 워터 시즌2>","24,907,000",4981,"500,000",656명
358,웹툰을 위한 스케치업 프로젝트 - 공항&항공기,"49,740,000",4974,"500,000",500명
359,"집을 오가며 기록한 파도의 얼굴, Wave 엽서집과 포스터","24,808,500",4961,"500,000",686명
360,힙시크한 감성을 담은 매듭 <뉴트럴블랙>,"24,741,000",4948,"500,000",641명
361,1325명을 지키는 한사람이 있습니다. 그는 소방관입니다.,"49,285,900",4928,"500,000","1,862명"
362,"호랑이 자수 매듭 가방, 모꼬지 호담백 COMEBACK!","14,733,500",4911,"500,000",225명
363,내 일상은 너의 포르노가 아니다.,"14,478,100",4826,"500,000",818명
364,후보정을 쉽고 편리하게! #웹툰필터,"37,459,000",4816,"500,000","1,079명"
365,"그들에게 전하는 편지, Adogtive의 오버핏 맨투맨","24,024,105",4804,"500,000",737명
366,S부터3XL까지 가슴에 자유를! 미드에어X66100 브라렛,"48,007,000",4800,"500,000",892명
367,"그들에게 전하는 편지, Adogtive의 반팔 티셔츠","23,938,877",4787,"500,000",850명
368,"여성 주연, 비 로맨스 테마 출판만화 앤솔로지 여명기","142,693,900",4756,"500,000","4,455명"
369,2020년을 기록하는 100가지 질문 <연말정산> 6주년,"23,753,000",4750,"500,000","1,151명"
370,스파이가 훔친 딸기 '베리로제',"47,489,700",4748,"500,000",921명
371,고전 문학과 그리스 신화의 향기를 담은 <멀티유즈 크림>,"23,729,200",4745,"500,000",330명
372,손그림처럼 그리는 <아이패드 브러쉬와 굿즈 만들기 비법서>,"47,412,000",4741,"500,000","1,974명"
373,"<평화, 새로운 시작 _ 남북정상회담> 뱃지","42,608,000",4734,"500,000","1,781명"
374,후추 유목민/후추 덕후/후추 고수들을 위한 후추 키트,"23,563,500",4712,"500,000",672명
375,물담배에서 피어나는 양귀비 향을 담은 향수 '후카',"46,935,000",4693,"500,000","1,114명"
376,봄 햇살과 당신을 위한 '모두의 꽃잎 수채화 KIT',"18,751,000",4687,"500,000",746명
377,"잊혀지지 않는 붉은 빛, 루비 목걸이","4,683,000",4683,"500,000",226명
378,MZ세대를 위한 <한 권으로 끝내는 자취방 구하기>,"23,187,000",4637,"500,000","1,577명"
379,[로판웹툰: 스케치업] 여주의 두근두근 멜로한스푼!,"46,342,000",4634,"500,000",580명
380,마음까지 따듯해지는 가격 '일상의 울코트',"92,582,000",4629,"500,000","1,129명"
381,여성의 몸을 잘 아는 간호사가 만든 Y존이 숨쉬는 사각팬티,"69,404,000",4626,"500,000",992명
382,사과 한 알이 통째로 퐁당 [한알가득 사과담아],"23,082,000",4616,"500,000",112명
383,"강아지공장 구조견들을 위한, ""집에 가자, 댕댕아."" 보틀","23,069,373",4613,"500,000","1,669명"
384,[스케치업 웹툰배경] 앤틱한 고급양복점,"8,256,250",4586,"500,000",91명
385,소매에 주머니 달린 맨투맨 봤나요?,"22,796,090",4559,"500,000",660명
386,"별빛의 색을 담아 시를 쓰다, 윤동주 별 헤는 밤 잉크","22,687,700",4537,"500,000",564명
387,"포근하고 따뜻하게 겨울을 나는 방법, 양면 솜저고리","45,373,000",4537,"500,000",242명
388,"티, 버블티, 커피 그 이상의 텀블러, Teaboco","45,193,000",4519,"500,000","1,073명"
389,"베를린잡화점X스냅툰, 바로크양식 [마법학교] 로판웹툰배경","45,020,000",4502,"500,000",321명
390,매일의 마음이 모여 완성되는 '1년 마음 포스터',"27,004,500",4500,"500,000","1,890명"
391,[스케치업 웹툰 배경] 19세기 사용인의 공간 9종세트,"44,784,000",4478,"500,000",762명
392,웹툰상생프로젝트#8 WEEX 웹툰 배경 자동 내보내기,"22,350,000",4470,"500,000",447명
393,"스케치업 웹툰배경-""앤틱 별장""","44,694,000",4469,"500,000",664명
394,가볍고 따뜻한 한복 두루마기의 재해석 두루자켓,"44,646,000",4464,"500,000",281명
395,당신의 바다꽃이 될래요. 탄생화 자개 DIY키트,"22,222,000",4444,"500,000",302명
396,"신神사전 2탄, '이처럼 다양하神'","133,322,100",4444,"500,000","4,680명"
397,세렌 웹툰 스케치업 #5 쇼핑센터&로데오거리,"44,399,000",4439,"500,000",479명
398,[스케치업 웹툰 배경] 판타지 신전,"35,415,374",4426,"500,000",661명
399,"손글씨 교정을 도와드립니다, '글씨 코어 키우기' 노트","88,369,000",4418,"500,000","3,302명"
400,웹툰을 위한 주거 공간 스케치업,"44,120,000",4412,"500,000",510명
401,만화 <장례식 케이크 전문점 연옥당>,"88,135,000",4406,"500,000","2,505명"
402,"카페인 걱정없이 가장 맛있는 차, '밤을 가볍게 마시다'","21,934,300",4386,"500,000",696명
403,[스냅툰] 웹툰 배경 3종세트,"43,496,000",4349,"500,000","1,132명"
404,"여름준비시작, 시원한 그늘이 되어주는 '린넨 벙거지'","30,325,400",4332,"500,000","1,373명"
405,"우주의 빛을 관측하는 투명한 아름다움, 혼천의 썬캐쳐","43,296,000",4329,"500,000",732명
406,(투닥토닥 판타지) 스케치업 프로젝트 No.11_로판 성,"43,265,000",4326,"500,000",509명
407,배경효과넣는 시간을줄이자! Seperate Exporter,"43,155,000",4315,"500,000",862명
408,유튜버 알간지 후드티 한정판,"238,584,072",4294,"500,000","3,795명"
409,디저트 퍼퓸가게 '델리'에 오신것을 환영합니다.,"21,284,500",4256,"500,000",413명
